timestamp,text,detected_fulfillment,fulfillment_success,recording_time_ms,time_to_response_ms,response_text,audio_name
2021-12-08 13:04:56.344600+00:00,I accidentally,FALLBACK,False,3050.642,735.6030000000001,What was that?,audio-files-staging/71e3cd9d-0170-4247-824e-27b0cf31a398
2021-12-08 13:04:33.398603+00:00,Party 5,FALLBACK,False,4096.939,1006.02,I'm not sure I understood that.,audio-files-staging/a6c2f95d-849f-4957-898f-354268c4ed6e
2021-12-08 13:09:53.449602+00:00,take the f****** Pawn,MOVE_PIECE,False,2477.255,897.9939999999999,"Sorry, where did you want to move your pawn to?",audio-files-staging/15134510-d9c9-4267-ab7a-1a25c3b6c611
2021-12-08 13:10:59.098513+00:00,put my night on D5,MOVE_PIECE,True,3242.455,1137.121,"For my turn, I'll move my queen at d8 to d5",audio-files-staging/629b2075-9d5b-469e-bd61-453e7c1dd80d
2021-12-08 13:03:40.958780+00:00,let's go White,CHOOSE_SIDE,True,7555.397,1025.176,"Ok, then I'll take black. Now, would you like an easy game, or a hard game?",audio-files-staging/e9ae5336-0e8b-45e9-a9b8-db948b81a81f
2021-12-08 13:11:17.196824+00:00,quit Uncle Buck you,QUIT_GAME,True,2946.224,1101.496,"I hear that you're all finished, is that right?",audio-files-staging/3596f618-167d-4d30-925b-df167c903185
2021-12-08 13:11:30.989172+00:00,uncle uncompassionate,FALLBACK,False,2840.68,2613.7549999999997,"Sorry, could you say that again?",audio-files-staging/44cf2928-f771-4ad7-a700-4b8dc529a082
2021-12-08 13:02:55.189674+00:00,I want to be purple dammit,FALLBACK,False,7289.341,804.643,Can you say that again?,audio-files-staging/84b1f4a2-369b-442c-a5df-332d3dc8e3a0
2021-12-08 13:03:54.779760+00:00,card game give me a hard game,SELECT_DIFFICULTY,True,2952.895,1749.915,"Great, then I'll go hard on you. Now, let's get started. Whenever you're ready, I can make a move for you. To move a piece, you can say something like 'pawn to E5', or, 'B3 to F3'. We'll play till one of us wins, or whenever you'd like to stop.",audio-files-staging/bde73c09-cbcc-4d08-b389-095086c2b9c2
2021-12-08 13:10:03.542499+00:00,Nike 2D f****** 5,MOVE_PIECE,False,2858.358,1044.634,"Sorry, I don't see a piece at A2.",audio-files-staging/f28bf57d-c8a8-44d2-bb35-b995c99c5afd
2021-12-08 13:07:36.011629+00:00,before,FALLBACK,False,4353.716,1018.207,What was that?,audio-files-staging/b569c864-8318-433b-b8b8-05319e692272
